GEOID,year,in100,msaid15,msaname15,countyfips,statefips,stateusps,pop,ED_APENR,ED_ATTAIN,ED_COLLEGE,ED_ECENROL,ED_HSGRAD,ED_MATH,ED_READING,ED_SCHPOV,ED_TEACHXP,ED_PRXECE,ED_PRXHQECE,HE_FOOD,HE_GREEN,HE_HEAT,HE_HLTHINS,HE_OZONE,HE_PM25,HE_VACANCY,HE_WALK,HE_SUPRFND,HE_RSEI,SE_POVRATE,SE_PUBLIC,SE_HOME,SE_OCC,SE_MHE,SE_EMPRAT,SE_JOBPROX,SE_SINGLE
36047016600,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,324,0.1668241,40.64613,,43.5,77.960808,330.90643,376.35645,71.406578,42.996441,6.4159298,2.3978953,0.0,79.400002,1.3333334,96.778709,33.700672,9.8916521,7.0323491,5.181818,-13.815511,7.035748,2.6696329,0.0,89.861748,50.222717,102829.0,82.519684,28.554216,16.756756
36047016700,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,828,0.1680046,67.167084,,84.900002,67.0,309.59122,270.05539,32.908051,18.849915,6.9504423,3.7358592,0.0180347,86.599998,14.333333,87.050522,35.495537,10.413752,4.3733096,13.623644,0.0,8.0037909,8.3131065,1.3672796,41.018387,67.080971,115484.0,83.492065,13.704758,37.869823
36047016700,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1574,0.17308637,84.596573,,86.900002,81.004723,392.92471,445.99307,29.05689,40.65221,7.0138125,3.6355851,0.01643537,86.599998,13.0,95.73333,32.869663,10.08509,5.2378874,13.623644,0.0,6.9419212,2.5578983,2.9549718,40.75985,78.074074,141316.0,87.504265,14.0,18.959538
36047016800,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,405,0.14288586,39.731438,,90.800003,67.878761,275.69534,244.11307,60.118656,28.786325,6.1536617,2.5649493,12.258023,74.199997,3.0,92.672417,36.705502,10.139592,5.9474411,6.0,-13.815511,8.050168,6.9530807,4.2647061,77.205887,62.803234,87155.0,75.214897,26.666668,1.764706
36047016800,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,360,0.24810971,49.049126,,58.599998,74.418213,353.93323,401.45279,63.034538,55.796921,6.2520738,2.0794415,9.2011185,74.199997,1.3333334,99.066872,33.902119,9.8417978,6.4516125,6.0,-13.815511,7.0151987,5.3699284,12.987013,75.901878,54.448872,77321.0,87.015175,44.709389,20.90909
36047016900,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,821,0.16583283,49.20364,,15.8,67.0,281.53427,243.02402,52.664925,14.561576,6.9369221,3.713572,0.0,88.400002,14.333333,91.257896,35.575928,10.390797,8.0808077,13.356844,0.0,8.0046797,24.582893,12.70903,32.871475,54.439171,71732.0,82.000854,22.866217,38.863636
36047016900,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,851,0.13891712,70.865036,,47.799999,81.374298,373.79962,408.85324,22.475311,34.713951,6.9946003,3.6109178,9.698411,88.400002,13.0,97.849724,32.943901,10.062902,1.5377657,13.356844,0.0,6.948441,11.611675,11.805237,21.773083,72.19635,82732.0,91.702682,13.616856,18.829983
36047017000,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,794,0.14285959,27.389902,,63.900002,67.812607,284.68341,249.33513,58.900257,24.650967,6.2584662,2.6561551,0.0,89.300003,3.0,83.153687,36.578747,10.175038,6.1757722,8.0075731,-13.815511,8.0415335,15.697065,10.632912,56.286919,35.705952,68061.0,68.29689,39.277252,14.040114
36047017000,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,638,0.22344643,28.812166,,43.200001,73.509979,348.07761,401.69547,64.144218,55.857071,6.3353896,2.2746258,0.0,89.300003,1.3333334,89.563362,33.803738,9.8613453,4.2604504,8.0075731,-13.815511,7.0140405,12.021059,13.396716,52.376835,32.718895,66510.0,76.005852,38.569519,21.052631
36047017100,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,786,0.17092253,67.079391,,67.099998,69.347374,287.33594,242.86832,51.039406,14.369824,6.9452214,3.713572,0.0,85.5,14.333333,93.973694,35.60268,10.405611,5.7566767,11.490092,0.0,7.9863191,5.2006335,3.258786,53.546326,69.219795,112826.0,85.657822,16.300941,29.980274
36047017100,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,987,0.14062501,76.776779,,93.199997,82.009827,358.3338,405.40741,19.831976,31.560736,6.9964905,3.6057765,33.750832,85.5,13.0,88.33287,32.949535,10.064752,6.8381062,11.490092,0.0,6.9393768,4.5988259,1.0718789,50.756622,68.472038,114773.0,85.78199,15.864166,18.494272
36047017200,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,534,0.14340526,21.539915,,0.0,71.648315,283.58704,248.69814,59.855751,28.917852,6.2510319,2.6300001,0.0,90.900002,3.0,97.117523,36.589886,10.165917,7.2965393,11.912902,-13.815511,8.0178823,10.561583,10.292634,55.29768,31.254641,91399.0,71.11969,21.689499,8.1325302
36047017200,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,783,0.23537691,33.924709,,24.799999,73.563889,356.23053,405.12634,63.104099,55.671036,6.3269148,2.1995897,0.0,90.900002,1.3333334,92.739395,33.813362,9.8609095,6.2882094,11.912902,-13.815511,6.9915738,12.142858,8.5740919,50.326187,39.880951,62196.0,78.417763,39.15575,12.087913
36047017400,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,383,0.14358538,25.225225,,100.0,71.178024,274.39444,243.35724,64.274033,28.894852,6.1751423,2.532675,1.212742,79.599998,3.0,84.658035,36.683186,10.141659,1.6282225,8.9844742,-13.815511,8.029213,7.8794284,14.144272,52.47525,25.54217,55574.0,68.814972,32.951653,18.907564
36047017400,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,516,0.25228095,35.969208,,26.799999,74.401093,348.97208,381.41086,66.487747,55.603989,6.2670226,2.0794415,1.0867203,79.599998,1.3333334,97.190369,33.885155,9.846818,4.611331,8.9844742,-13.815511,6.9956574,2.8351755,6.5808296,76.108727,53.260868,100099.0,83.835945,49.710983,31.501833
36047017500,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,12,,100.0,,,,,,,,,,0.0,26.700001,14.333333,100.0,35.641537,10.418885,0.0,,-13.815511,8.0334082,0.0,0.0,0.0,0.0,,,0.0,100.0
36047017500,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,0,,,,,,,,,,,,0.0,26.700001,13.0,,33.083141,10.03473,,,-13.815511,6.982018,,,,,,,,
36047017600,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,277,0.14416815,25.454544,,0.0,71.457909,274.39444,243.35724,75.166756,28.961845,6.1795368,2.4849067,0.0,82.800003,3.0,86.631416,36.684448,10.132293,17.89588,12.900984,-13.815511,8.0185947,17.298851,13.21004,40.290623,42.564804,37329.0,70.992371,53.259361,11.333334
36047017600,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,573,0.24872115,30.165508,,45.599998,74.329536,335.9671,328.87375,75.539848,55.426048,6.2679358,2.0794415,0.0,82.800003,1.3333334,84.08889,33.896866,9.8378239,3.2608695,12.900984,-13.815511,6.9843254,18.980942,21.993128,47.651775,37.797146,59338.0,79.674797,51.788757,46.00639
36047017700,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,0,,,,,,,,,,,,0.0,21.200001,14.333333,,35.459557,10.412102,,,-13.815511,7.9486432,,,,,,,,
36047017700,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,0,,,,,,,,,,,,0.0,21.200001,13.0,,32.854275,10.084716,,,-13.815511,6.90521,,,,,,,,
36047017800,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,550,0.14460364,20.139292,,28.6,72.435768,270.52234,235.64087,74.641388,28.996674,6.2602134,2.5997322,0.0,91.599998,3.0,87.878784,36.573624,10.162978,7.6291075,16.565191,-13.815511,8.003973,10.592304,15.374841,42.820839,25.975176,56840.0,80.872147,40.975609,16.023739
36047017800,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,775,0.23888667,26.416906,,39.200001,74.218117,336.6535,331.82001,75.37336,55.206474,6.3248086,2.1836593,0.0,91.599998,1.3333334,84.942535,33.808945,9.8556824,2.5806451,16.565191,-13.815511,6.9776387,15.465361,21.744055,31.483578,22.424723,60733.0,71.481758,50.041355,21.69014
36047017900,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,676,0.17810839,41.977364,,100.0,82.304779,240.19048,221.90993,70.25087,15.094339,6.9920859,3.8717182,0.0,78.699997,14.333333,83.88974,35.094913,10.496952,5.5869431,13.461682,0.0,8.0369539,11.530453,25.132978,31.449467,53.723675,64439.0,86.038391,18.801996,82.850243
36047017900,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,933,0.26985615,44.343067,,100.0,85.130898,289.00037,320.52249,28.81283,29.644268,7.0700078,3.8558731,0.0,78.699997,13.0,94.854774,32.628952,10.107733,6.4497037,13.461682,0.0,6.9382601,18.290638,29.15876,25.679949,54.443787,52266.0,73.678162,17.393976,55.967079
36047018000,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,740,0.14404994,9.5435686,,41.599998,69.840263,280.64133,246.98668,61.443336,28.968397,6.2619214,2.5893738,0.0,90.199997,3.0,83.177933,36.567719,10.165329,4.8802948,12.568508,-13.815511,8.0031109,25.089375,24.104551,46.07938,20.519962,42610.0,67.401215,35.081028,12.5
36047018000,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,905,0.23843397,26.92135,,0.0,74.00869,349.28128,383.39838,67.59874,55.43285,6.3329992,2.2146242,0.0,90.199997,1.3333334,87.790283,33.799,9.8591623,12.216405,12.568508,-13.815511,6.9772563,14.64524,22.983871,36.794357,32.037533,66346.0,82.618179,47.272728,24.893618
36047018100,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,446,0.17495616,74.379128,,75.800003,77.53154,227.4624,196.3887,69.950615,15.094339,6.9971051,3.9872918,0.0,74.199997,14.333333,87.051788,35.055069,10.50498,6.1728396,11.114017,0.0,8.0615091,8.3645115,7.4160447,26.166046,76.29689,86231.0,85.456009,9.0529833,21.068249
36047018100,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,499,0.26949698,73.967506,,100.0,87.887558,261.62204,266.22577,60.327312,11.821904,7.0771513,3.9406104,0.0,74.199997,13.0,90.457443,32.610397,10.104414,12.71777,11.114017,0.0,6.9384055,5.6645484,7.635983,37.290794,76.354256,83981.0,90.715584,10.77903,15.960913
36047018200,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,687,0.14477022,17.042837,,0.0,66.443947,261.29089,232.33385,70.208076,25.500889,6.3660135,2.7080503,0.0,91.900002,3.0,81.495323,36.471043,10.19301,6.6371679,15.09865,-13.815511,7.989368,20.581583,22.464457,39.336494,23.420647,38489.0,68.933426,21.400778,10.810811
36047018200,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,704,0.21257435,24.387304,,11.8,71.625099,322.77899,355.0416,68.361801,52.663834,6.4255753,2.3978953,0.0,91.900002,1.3333334,86.140518,33.72393,9.8809385,4.8820181,15.09865,-13.815511,6.971067,19.473978,22.212543,35.975613,26.072233,60208.0,80.074028,42.501518,16.489361
36047018300,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,407,0.17697538,77.281746,,55.0,90.333336,215.6651,184.41946,68.002197,15.094339,7.0142832,4.0433545,0.0,78.300003,14.333333,88.53376,35.008644,10.505666,14.206897,13.696499,0.0,8.0644445,6.8571424,4.4212217,33.038586,67.486343,109612.0,90.826797,5.3822627,32.758621
36047018300,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,471,0.28218582,78.178535,,100.0,80.0,228.29347,222.01622,58.30267,14.108202,7.0995231,4.0074382,0.0,78.300003,13.0,92.010406,32.577091,10.104911,2.1068473,13.696499,0.0,6.9384203,8.4487047,9.4637222,28.785488,75.361542,104196.0,84.428879,17.07176,14.237288
36047018400,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,288,0.14369543,23.211567,,100.0,66.815109,288.02298,254.86319,57.740707,21.771637,6.3564801,2.7322173,0.0,89.199997,3.0,91.043617,36.482304,10.196502,18.439716,8.0884523,-13.815511,7.9941249,5.1860204,3.3724341,73.460411,36.377708,56157.0,72.386894,40.579708,19.786095
36047018400,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,618,0.22029915,33.023254,,100.0,71.960709,356.1384,422.21002,65.110916,47.323345,6.4154015,2.3978953,0.0,89.199997,1.3333334,95.052872,33.730652,9.8742476,0.66740823,8.0884523,-13.815511,6.9754663,11.28653,13.661814,72.564384,37.599468,79964.0,80.667702,36.53846,13.473053
36047018501,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1197,0.16956377,10.353536,,54.900002,90.333336,190.41675,162.07596,68.714493,12.34973,7.0103145,4.057229,0.0,68.400002,14.333333,86.398224,34.747505,10.616891,20.315138,8.4452171,0.0,8.113245,52.897144,55.437851,4.4491525,21.940464,21169.0,52.543716,28.801844,83.308716
36047018501,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1183,0.29416209,16.523746,,51.900002,80.0,182.74121,177.28282,41.907978,14.942529,7.1001058,4.0309324,0.0,68.400002,13.0,94.500229,32.569111,10.099584,3.538378,8.4452171,0.0,6.9522405,43.176277,60.101582,4.3453722,21.439917,24268.0,67.732697,18.847876,81.116585
36047018600,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,359,0.14396696,32.654602,,36.0,66.546127,282.26367,251.18633,67.589355,23.445578,6.3932805,2.7184448,0.0,92.400002,3.0,91.591202,36.436653,10.209704,2.3715415,9.988616,-13.815511,7.9891267,4.0126715,5.2269602,58.872078,57.405136,62723.0,72.516129,36.631016,12.5
36047018600,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,463,0.18924458,32.588455,,58.299999,71.7006,318.0997,379.54037,69.421349,43.604931,6.4516797,2.3978953,0.0,92.400002,1.3333334,91.109886,33.691566,9.8823214,3.7656903,9.988616,-13.815511,6.9709554,9.7775717,11.884058,57.68116,33.937561,66600.0,72.165993,35.675674,16.935484
36047018700,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,273,0.17973372,60.039963,,22.0,90.333336,224.15051,188.49991,66.912308,15.094339,7.0278578,4.0775375,0.0,72.699997,14.333333,84.679092,34.858032,10.557213,8.5403728,11.833,0.0,8.1196928,10.970744,9.6718483,21.416235,62.555557,86547.0,81.775703,12.452351,41.566265
36047018700,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,313,0.29856154,56.201881,,52.299999,80.0,208.56726,185.19566,58.502338,14.942529,7.1056013,4.0253515,0.0,72.699997,13.0,85.820389,32.554829,10.08952,10.578279,11.833,0.0,6.9427266,19.271814,17.665615,20.82019,53.357758,68500.0,75.165565,14.8,12.21374
36047018800,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,741,0.14437805,21.141253,,81.400002,66.165909,277.55142,241.23997,73.734985,23.438761,6.4292774,2.7080503,0.0,89.599998,3.0,93.194839,36.395779,10.224479,2.3738873,12.724071,-13.815511,7.9884825,6.8976378,4.6605878,62.208714,30.827585,75604.0,77.817406,32.576294,12.619048
36047018800,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,628,0.17182697,26.235926,,73.699997,71.342186,301.70444,348.0864,70.805283,43.677929,6.4882526,2.3978953,0.0,89.599998,1.3333334,94.521141,33.651836,9.8977251,7.9578137,12.724071,-13.815511,6.9709086,10.643478,14.814815,49.629627,35.991222,64406.0,76.732674,39.224808,8.7774296
36047019000,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1328,0.1536983,14.886165,,28.6,67.076721,283.79941,240.58887,76.239273,22.208523,6.5187416,2.741775,0.0,93.300003,2.3333333,74.841705,36.325798,10.218766,6.3916326,14.838709,-13.815511,7.988143,24.434389,22.333126,27.323767,19.826405,41346.0,68.317642,45.625908,19.623657
36047019000,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,954,0.16280712,25.496895,,52.099998,71.75341,297.00626,344.45334,78.095947,43.651951,6.5684114,2.5028305,0.0,93.300003,1.3333334,84.149574,33.585701,9.9145994,8.0243158,14.838709,-13.815511,6.9710121,20.710312,18.40863,33.175995,28.298279,42891.0,70.245674,37.647636,22.431507
36047019100,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,500,0.19274466,41.94128,,87.900002,64.567886,222.55948,186.57462,78.299576,9.074687,7.0374908,4.0928044,0.0,86.0,14.333333,75.338104,34.823799,10.560847,17.208076,13.500511,0.0,8.1067944,32.460091,19.724283,31.495228,44.455544,53248.0,64.038315,8.5015936,69.387756
36047019100,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,587,0.30857533,66.843216,,60.900002,56.226768,182.20686,161.83226,51.604076,22.806286,7.1111612,4.052568,0.0,86.0,13.0,94.852379,32.530991,10.101347,15.226011,13.500511,0.0,6.9305601,17.700071,10.239235,34.066986,65.283707,86225.0,84.733803,9.6336498,23.64341
36047019200,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,794,0.15967289,18.855658,,28.299999,75.471657,270.77277,199.98009,84.466278,17.071211,6.6172695,2.9455452,0.0,87.199997,14.0,82.303619,36.141254,10.277766,16.09589,16.456169,-13.815511,8.008069,36.842106,31.780821,46.71233,25.370186,38344.0,71.345596,45.13369,35.759495
36047019200,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1327,0.097228251,20.230345,,53.900002,76.479439,311.66519,266.17065,73.000061,42.99593,6.6597605,2.821141,0.0,87.199997,12.0,90.104637,33.47031,9.9401188,7.978723,16.456169,-13.815511,6.9825101,20.337139,39.421967,41.271679,30.703014,41442.0,76.005959,29.262844,5.9734511
36047019300,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,677,0.19911109,37.628384,,79.599998,62.611427,215.95659,197.60811,78.143303,17.067966,7.0155048,4.0102153,0.0,73.699997,14.333333,88.591805,34.851646,10.560969,7.515204,12.355341,0.0,8.0388851,26.999123,7.6092062,45.373417,55.619598,54496.0,74.941727,14.619883,64.705887
36047019300,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,980,0.42141452,45.300751,,100.0,47.684998,202.30273,153.07588,41.794212,23.889509,7.0978618,3.9675729,0.0,73.699997,13.0,94.199112,32.544762,10.105751,6.1284871,12.355341,0.0,6.9156165,18.687782,14.002702,50.968033,48.477524,54615.0,72.732559,15.433071,42.274677
36047019400,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,770,0.1594259,17.107094,,0.0,73.841553,290.68805,223.5885,85.93222,17.513432,6.563632,2.8332133,0.0,88.300003,9.0,83.844093,36.261108,10.243855,2.7419355,13.336047,-13.815511,8.0064383,11.611069,28.441128,31.343285,17.10597,39480.0,76.553215,45.454548,8.5714293
36047019400,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,730,0.13426308,17.933022,,100.0,75.425842,319.46121,311.22961,73.3545,43.29372,6.6135802,2.7080503,0.0,88.300003,8.333333,84.793388,33.519176,9.9398174,7.4193544,13.336047,-13.815511,6.9815645,20.630587,23.867596,25.958189,14.064698,47632.0,75.712067,36.259541,23.488373
36047019500,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,385,0.18593806,60.969387,,,71.04113,226.20168,189.23811,74.69548,15.094339,7.0225182,4.0188484,0.0,74.199997,14.333333,78.310501,34.876713,10.559717,9.393939,12.568968,0.0,8.069108,16.165222,6.6889629,36.287628,57.327034,67616.0,78.276649,14.474283,25.0
36047019500,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,502,0.29438135,68.631302,,60.700001,71.945412,216.33266,196.09218,51.096073,18.823053,7.100287,3.986105,0.0,74.199997,13.0,90.08596,32.574638,10.097868,3.4138658,12.568968,0.0,6.9385748,10.53576,4.8395867,46.166397,61.368912,78964.0,91.885864,17.654987,33.009708
36047019600,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1299,0.15856558,14.66188,,50.599998,67.703735,289.26749,232.96361,80.921333,17.954321,6.5152698,2.8208578,0.0,91.199997,3.6666667,85.153618,36.31802,10.22252,3.6024847,13.336313,-13.815511,7.9963984,28.562778,15.710561,27.44459,24.336506,45203.0,67.928284,33.604336,27.642277
36047019600,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1066,0.15778579,22.722723,,50.700001,73.196144,323.74365,340.90991,77.776512,43.250359,6.5718651,2.6394582,0.0,91.199997,2.3333333,81.841629,33.573906,9.9230461,7.4673305,13.336313,-13.815511,6.9780517,25.813744,27.633377,31.32695,26.377953,38973.0,70.197395,31.349442,18.901453
36047019700,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,360,0.18767604,67.430862,,100.0,70.867477,239.657,205.24651,70.028023,15.094339,7.0028548,3.9675109,0.0,73.900002,14.333333,84.675423,35.016117,10.507734,12.981298,13.393507,0.0,8.043499,11.435598,8.4702911,53.413403,65.037781,82741.0,85.134422,10.488346,14.828898
36047019700,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,575,0.30957881,68.570419,,100.0,77.279205,267.27695,242.79227,48.145779,12.852665,7.081965,3.9389305,0.0,73.900002,13.0,94.80957,32.581169,10.100647,1.3045944,13.393507,0.0,6.9286404,12.528152,9.7262669,48.689575,74.324326,90487.0,83.333328,15.756631,23.268698
36047019800,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,290,0.15841566,33.830456,,,66.251259,293.17371,246.70035,74.321426,21.016266,6.4319758,2.7534854,0.0,90.800003,3.0,92.923279,36.397507,10.200374,1.7980638,15.599388,-13.815511,8.0012522,15.51065,2.253521,55.633801,40.52198,62628.0,72.615799,32.43626,2.6143792
36047019800,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,403,0.17732956,29.166666,,82.599998,71.466454,312.61108,358.01099,72.737396,43.36945,6.4898877,2.3978953,0.0,90.800003,1.3333334,97.987923,33.648136,9.9083195,8.8534107,15.599388,-13.815511,6.9826579,16.163794,23.407644,45.700638,44.772118,58750.0,76.0,44.060772,41.704033
36047019900,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,353,0.1859019,61.282986,,80.0,82.521858,235.52306,215.87764,70.577774,15.123308,6.9959693,3.8904955,0.0,83.099998,14.333333,84.563492,35.059193,10.500545,14.602346,14.538235,0.0,8.0124149,11.47017,9.5419846,23.282442,65.98056,69146.0,82.611275,7.7114425,47.136562
36047019900,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,636,0.30146319,67.294113,,15.3,74.379135,310.1593,268.27017,28.69643,25.093363,7.0777307,3.871032,0.0,83.099998,13.0,92.193619,32.621468,10.115963,6.1273055,14.538235,0.0,6.9230809,10.289892,12.801014,22.243347,64.268776,82955.0,88.440285,9.1785412,27.24551
36047020000,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,489,0.15742691,15.53057,,90.5,70.323784,293.17371,246.70035,74.321426,16.704336,6.436141,2.7725887,0.0,92.699997,3.0,76.810837,36.394566,10.208531,8.6269741,14.412004,-13.815511,8.0470161,8.8918095,14.925373,53.595657,27.430222,68595.0,82.926826,39.28215,35.815601
36047020000,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,517,0.17019095,24.834238,,61.799999,77.114731,312.61108,358.01099,76.482224,43.179234,6.4907818,2.4124739,0.0,92.699997,1.3333334,92.618805,33.627579,9.910841,6.8292685,14.412004,-13.815511,7.0240359,19.25894,17.277487,51.701569,31.941748,56667.0,78.60125,35.483871,22.692308
36047020100,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,572,0.19249131,63.941967,,57.900002,81.006195,208.53578,204.57571,76.016716,16.280182,6.9911809,3.8679705,0.0,76.5,14.333333,81.577339,35.051582,10.501988,8.9005241,12.835005,0.0,7.9939718,7.9164376,12.536444,29.21283,63.182198,81354.0,89.348831,10.901163,41.107872
36047020100,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,635,0.45684859,66.713142,,76.599998,65.943428,308.91751,256.24319,26.614922,26.023701,7.0722194,3.8503702,0.0,76.5,13.0,92.520699,32.607796,10.108871,12.539515,12.835005,0.0,6.9125991,5.8839331,3.2530122,32.530121,64.686996,94375.0,88.644371,10.683951,35.294117
36047020200,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,413,0.15640557,26.083651,,60.299999,70.8517,284.16107,235.63948,79.899536,16.129713,6.4397202,2.7666502,0.0,89.199997,3.0,87.671234,36.382637,10.212372,14.409222,7.605237,-13.815511,8.0524015,5.3504548,10.437711,74.410774,38.717949,70463.0,72.778557,30.376345,17.543859
36047020200,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,442,0.1339366,28.827038,,84.199997,76.946541,308.40689,343.32956,76.119919,42.993137,6.4982028,2.4886277,0.0,89.199997,1.3333334,95.964622,33.619968,9.9122658,8.2894735,7.605237,-13.815511,7.0289283,5.6305261,9.538003,67.362144,41.942371,94063.0,77.764709,33.370537,14.574899
